volatility,move_ease,trap_susceptibility,king_exposure,castling_status,defending_pieces,pawn_structure,doubled_pawns,backward_pawns,pawn_majority,mobility,piece_coordination,rooks_connected,bishop_pair,overworked_defenders,checks,captures,pins,tactical_motifs,material_imbalance,phase,space_control,passed_pawns,center_control,top_moves,evals_dict,human_move,game_number
27034.276282051283,0.35,0.825,1,1,1,1.0,0,0,0,1.0,0.2916666666666667,0,0,3,1,0,0,0,0,0,0,0,2,"['d3h7', 'd3g6', 'd3a6', 'd3f5', 'd3b5', 'd3e4', 'd3c4', 'd3e2', 'd3f1', 'g1h1', 'g1f1', 'e1e8', 'e1e7', 'e1e6', 'e1e5', 'e1e4', 'e1e3', 'e1e2', 'e1f1', 'd1h5', 'd1g4', 'd1f3', 'd1e2', 'd1d2', 'd1c1', 'b1c3', 'b1a3', 'b1d2', 'h2h3', 'g2g3', 'f2f3', 'c2c3', 'b2b3', 'a2a3', 'h2h4', 'g2g4', 'f2f4', 'c2c4', 'b2b4', 'a2a4']","{""b1c3"": 25, ""d3h7"": -26, ""b1a3"": -59, ""c2c3"": -79, ""d1d2"": -93, ""d1e2"": -114, ""d1c1"": -114, ""d1f3"": -124, ""e1e3"": -126, ""a2a4"": -139, ""h2h3"": -142, ""a2a3"": -156, ""h2h4"": -163, ""b1d2"": -167, ""e1e2"": -167, ""d3c4"": -173, ""g2g3"": -213, ""d3f1"": -217, ""d3e2"": -220, ""d3e4"": -240, ""e1f1"": -241, ""c2c4"": -242, ""g1f1"": -248, ""f2f3"": -255, ""g1h1"": -260, ""d1h5"": -276, ""g2g4"": -281, ""f2f4"": -284, ""b2b3"": -351, ""d3b5"": -362, ""e1e4"": -426, ""b2b4"": -437, ""e1e7"": -439, ""d3f5"": -448, ""e1e5"": -519, ""d3a6"": -533, ""e1e6"": -533, ""d1g4"": -552, ""e1e8"": -578, ""d3g6"": -591}",d3c4,8
226569126.30602536,0.3560606060606061,0.9090909090909091,1,1,1,1.0,0,0,0,1.0,0.25,0,0,4,1,1,1,1,0,0,0,0,3,"['g8h8', 'f8e8', 'f8d8', 'c8d7', 'c8e6', 'c8f5', 'c8g4', 'c8h3', 'a8b8', 'f6d8', 'f6e7', 'f6h6', 'f6g6', 'f6e6', 'f6d6', 'f6c6', 'f6b6', 'f6a6', 'f6g5', 'f6f5', 'f6e5', 'f6h4', 'f6f4', 'f6d4', 'f6f3', 'f6c3', 'f6f2', 'f6b2', 'c5d7', 'c5e6', 'c5a6', 'c5e4', 'c5a4', 'c5d3', 'c5b3', 'h7h6', 'g7g6', 'c7c6', 'b7b6', 'a7a6', 'h7h5', 'g7g5', 'b7b5', 'a7a5']","{""f6b2"": 298, ""h7h6"": 199, ""c7c6"": 161, ""c8e6"": 159, ""b7b5"": 87, ""c5a4"": 70, ""b7b6"": 34, ""f6b6"": 31, ""f8d8"": 25, ""f6f4"": 17, ""c5d7"": 15, ""c8d7"": 9, ""c8f5"": 3, ""c5e6"": -3, ""f6g6"": -3, ""a7a5"": -4, ""f6h4"": -5, ""f6h6"": -11, ""g8h8"": -14, ""a7a6"": -15, ""f6f5"": -20, ""g7g6"": -21, ""f6g5"": -24, ""g7g5"": -27, ""a8b8"": -32, ""f6c6"": -50, ""h7h5"": -56, ""c5a6"": -76, ""f6d8"": -82, ""f6d6"": -95, ""c5e4"": -286, ""c8g4"": -329, ""c8h3"": -363, ""c5d3"": -531, ""c5b3"": -587, ""f6d4"": -634, ""f6e6"": -662, ""f6a6"": -709, ""f6e7"": -748, ""f6c3"": -757, ""f6e5"": -802, ""f6f2"": -852, ""f6f3"": -926, ""f8e8"": -99999}",b7b6,8
38112.72727272727,0.34814814814814815,0.8,1,1,1,1.0,0,0,0,1.0,0.25,0,0,2,1,0,1,1,0,0,0,0,4,"['c4f7', 'c4e6', 'c4a6', 'c4d5', 'c4b5', 'c4d3', 'c4b3', 'c4e2', 'c4f1', 'g1h1', 'g1f1', 'e1e8', 'e1e7', 'e1e6', 'e1e5', 'e1e4', 'e1e3', 'e1e2', 'e1f1', 'd1d8', 'd1d7', 'd1d6', 'd1h5', 'd1d5', 'd1g4', 'd1d4', 'd1f3', 'd1d3', 'd1e2', 'd1d2', 'd1c1', 'b1c3', 'b1a3', 'b1d2', 'h2h3', 'g2g3', 'f2f3', 'c2c3', 'b2b3', 'a2a3', 'h2h4', 'g2g4', 'f2f4', 'b2b4', 'a2a4']","{""b1c3"": 2, ""c2c3"": -63, ""d1c1"": -70, ""d1f3"": -72, ""b1a3"": -73, ""d1d2"": -119, ""b1d2"": -131, ""c4d5"": -145, ""a2a4"": -165, ""a2a3"": -212, ""c4b3"": -212, ""h2h4"": -214, ""e1e3"": -215, ""b2b4"": -223, ""d1e2"": -230, ""d1h5"": -235, ""g2g3"": -257, ""c4e2"": -258, ""d1d5"": -262, ""c4d3"": -266, ""f2f3"": -268, ""f2f4"": -279, ""g1f1"": -291, ""h2h3"": -292, ""g2g4"": -299, ""e1f1"": -302, ""b2b3"": -302, ""e1e2"": -307, ""c4f1"": -311, ""c4b5"": -321, ""g1h1"": -342, ""e1e5"": -464, ""e1e7"": -504, ""d1d3"": -505, ""c4a6"": -512, ""e1e4"": -538, ""d1d4"": -601, ""e1e6"": -605, ""e1e8"": -607, ""c4f7"": -610, ""c4e6"": -612, ""d1g4"": -662, ""d1d8"": -671, ""d1d6"": -672, ""d1d7"": -718}",b2b4,8
221565189.17373738,0.35555555555555557,0.9555555555555556,1,1,1,0.25,0,3,0,1.0,0.25,0,0,4,1,1,1,1,0,0,1,0,3,"['g8h8', 'f8e8', 'f8d8', 'c8d7', 'c8b7', 'c8e6', 'c8a6', 'c8f5', 'c8g4', 'c8h3', 'a8b8', 'f6d8', 'f6e7', 'f6h6', 'f6g6', 'f6e6', 'f6d6', 'f6c6', 'f6g5', 'f6f5', 'f6e5', 'f6h4', 'f6f4', 'f6d4', 'f6f3', 'f6c3', 'f6f2', 'f6b2', 'f6a1', 'c5d7', 'c5b7', 'c5e6', 'c5a6', 'c5e4', 'c5a4', 'c5d3', 'c5b3', 'h7h6', 'g7g6', 'c7c6', 'a7a6', 'b6b5', 'h7h5', 'g7g5', 'a7a5']","{""f6a1"": 275, ""a7a5"": 207, ""c5e4"": 107, ""c5b3"": 101, ""c8b7"": 100, ""c5e6"": 100, ""c5a4"": 92, ""f6b2"": 71, ""c5d3"": 37, ""c8f5"": 31, ""c5b7"": 23, ""c5a6"": 21, ""c8a6"": 19, ""c8e6"": 19, ""a8b8"": 17, ""g7g6"": 16, ""a7a6"": 10, ""f8d8"": 2, ""c7c6"": 0, ""b6b5"": 0, ""g8h8"": -3, ""h7h6"": -9, ""f6f4"": -23, ""h7h5"": -37, ""c5d7"": -93, ""f6h4"": -146, ""c8g4"": -157, ""g7g5"": -171, ""c8d7"": -222, ""f6c6"": -263, ""f6g5"": -266, ""f6f5"": -269, ""f6g6"": -278, ""c8h3"": -280, ""f6h6"": -466, ""f6d8"": -489, ""f6d6"": -520, ""f6e7"": -618, ""f6d4"": -622, ""f6f2"": -675, ""f6e6"": -675, ""f6e5"": -701, ""f6f3"": -721, ""f6c3"": -811, ""f8e8"": -99999}",c5e6,8
25212.90487804878,0.34959349593495936,0.8292682926829268,1,1,1,0.25,0,3,0,1.0,0.3333333333333333,0,0,2,0,2,0,0,0,0,0,0,4,"['c4e6', 'c4a6', 'c4d5', 'c4b5', 'c4d3', 'c4b3', 'c4e2', 'c4f1', 'g1h1', 'g1f1', 'e1e6', 'e1e5', 'e1e4', 'e1e3', 'e1e2', 'e1f1', 'd1d8', 'd1d7', 'd1d6', 'd1h5', 'd1d5', 'd1g4', 'd1d4', 'd1f3', 'd1d3', 'd1e2', 'd1d2', 'd1c1', 'b1c3', 'b1a3', 'b1d2', 'b4b5', 'h2h3', 'g2g3', 'f2f3', 'c2c3', 'a2a3', 'h2h4', 'g2g4', 'f2f4', 'a2a4']","{""d1d5"": -97, ""d1f3"": -107, ""b1d2"": -109, ""c2c3"": -141, ""b1a3"": -154, ""c4d5"": -194, ""c4e6"": -214, ""c4f1"": -258, ""d1d2"": -282, ""d1c1"": -291, ""d1d3"": -322, ""g2g3"": -322, ""g1f1"": -328, ""c4e2"": -335, ""c4d3"": -347, ""d1e2"": -348, ""c4b3"": -352, ""a2a3"": -356, ""d1g4"": -361, ""h2h4"": -364, ""b1c3"": -373, ""b4b5"": -374, ""c4b5"": -377, ""g2g4"": -378, ""f2f3"": -379, ""f2f4"": -383, ""h2h3"": -383, ""e1f1"": -384, ""d1h5"": -385, ""e1e4"": -390, ""a2a4"": -390, ""e1e3"": -402, ""g1h1"": -406, ""e1e2"": -528, ""e1e6"": -530, ""e1e5"": -589, ""d1d4"": -620, ""c4a6"": -634, ""d1d8"": -705, ""d1d7"": -717, ""d1d6"": -744}",b1a3,8
60781.0,0.3611111111111111,0.9166666666666666,0,1,2,0.25,0,3,0,0.9,0.375,0,0,6,1,1,0,0,0,0,1,0,2,"['g8h8', 'f8e8', 'f8d8', 'c8d7', 'c8b7', 'c8a6', 'a8b8', 'f6d8', 'f6e7', 'f6h6', 'f6g6', 'f6g5', 'f6f5', 'f6e5', 'f6h4', 'f6f4', 'f6d4', 'f6f3', 'f6c3', 'f6f2', 'f6b2', 'f6a1', 'e6d8', 'e6g5', 'e6c5', 'e6f4', 'e6d4', 'h7h6', 'g7g6', 'c7c6', 'a7a6', 'b6b5', 'h7h5', 'g7g5', 'c7c5', 'a7a5']","{""c8b7"": 147, ""e6f4"": 85, ""a8b8"": 73, ""a7a6"": 60, ""h7h6"": 59, ""a7a5"": 56, ""f6b2"": 55, ""f6c3"": 51, ""f8d8"": 50, ""g7g6"": 48, ""g7g5"": 48, ""c7c5"": 45, ""e6d4"": 30, ""f6f5"": 22, ""f6g6"": 17, ""f8e8"": 17, ""g8h8"": 17, ""f6d8"": 14, ""f6h6"": 12, ""c7c6"": 9, ""f6f4"": 9, ""f6h4"": 7, ""f6g5"": 7, ""f6e7"": -1, ""b6b5"": -3, ""h7h5"": -26, ""f6d4"": -29, ""e6d8"": -76, ""e6g5"": -261, ""c8a6"": -389, ""c8d7"": -441, ""f6a1"": -549, ""e6c5"": -570, ""f6f2"": -581, ""f6e5"": -675, ""f6f3"": -739}",c8b7,8
37208.94878048781,0.34959349593495936,0.8780487804878049,2,1,1,0.25,0,3,0,1.0,0.375,1,0,3,0,2,0,0,0,0,0,0,4,"['c4e6', 'c4a6', 'c4d5', 'c4b5', 'c4d3', 'c4b3', 'c4e2', 'c4f1', 'a3b5', 'a3b1', 'g1h1', 'g1f1', 'e1e6', 'e1e5', 'e1e4', 'e1e3', 'e1e2', 'e1f1', 'd1d8', 'd1d7', 'd1d6', 'd1h5', 'd1d5', 'd1g4', 'd1d4', 'd1f3', 'd1d3', 'd1e2', 'd1d2', 'd1c1', 'd1b1', 'a1c1', 'a1b1', 'b4b5', 'h2h3', 'g2g3', 'f2f3', 'c2c3', 'h2h4', 'g2g4', 'f2f4']","{""c4e6"": -103, ""c4f1"": -118, ""d1g4"": -118, ""h2h3"": -137, ""c4d3"": -154, ""c4b5"": -164, ""a1b1"": -169, ""b4b5"": -170, ""e1e3"": -173, ""d1c1"": -186, ""e1e6"": -194, ""a1c1"": -204, ""d1e2"": -219, ""d1d2"": -222, ""c2c3"": -232, ""a3b5"": -243, ""c4b3"": -266, ""d1h5"": -274, ""h2h4"": -283, ""c4d5"": -298, ""d1d7"": -300, ""d1b1"": -318, ""f2f3"": -336, ""g1h1"": -339, ""d1d5"": -347, ""d1d3"": -355, ""e1f1"": -360, ""c4e2"": -371, ""f2f4"": -380, ""g1f1"": -413, ""g2g3"": -425, ""e1e2"": -469, ""a3b1"": -503, ""e1e4"": -513, ""g2g4"": -585, ""c4a6"": -604, ""d1d4"": -631, ""e1e5"": -641, ""d1d6"": -682, ""d1f3"": -737, ""d1d8"": -926}",d1g4,8
59722.41616161616,0.362962962962963,0.8222222222222222,1,1,2,0.25,0,3,0,1.0,0.375,1,0,6,1,2,1,1,0,0,1,0,4,"['g8h8', 'f8e8', 'f8d8', 'f8c8', 'f8b8', 'a8e8', 'a8d8', 'a8c8', 'a8b8', 'b7c8', 'b7c6', 'b7a6', 'b7d5', 'b7e4', 'b7f3', 'b7g2', 'f6d8', 'f6e7', 'f6h6', 'f6g6', 'f6g5', 'f6f5', 'f6e5', 'f6h4', 'f6f4', 'f6d4', 'f6f3', 'f6c3', 'f6f2', 'f6b2', 'f6a1', 'e6d8', 'e6g5', 'e6c5', 'e6f4', 'e6d4', 'h7h6', 'g7g6', 'c7c6', 'a7a6', 'b6b5', 'h7h5', 'g7g5', 'c7c5', 'a7a5']","{""h7h5"": 148, ""f8e8"": 136, ""a8e8"": 130, ""a7a5"": 110, ""e6f4"": 97, ""a8d8"": 69, ""e6g5"": 44, ""c7c5"": 38, ""h7h6"": 20, ""a8b8"": 20, ""a7a6"": 19, ""f6b2"": 8, ""f6c3"": 1, ""f8d8"": -2, ""e6d4"": -11, ""g8h8"": -12, ""g7g5"": -13, ""f6f4"": -14, ""g7g6"": -23, ""b7c6"": -25, ""f6g6"": -30, ""f8c8"": -32, ""a8c8"": -34, ""b6b5"": -37, ""f6e7"": -45, ""f8b8"": -46, ""e6d8"": -50, ""c7c6"": -71, ""f6d8"": -91, ""f6h6"": -124, ""b7c8"": -194, ""b7g2"": -235, ""f6a1"": -371, ""e6c5"": -372, ""b7a6"": -374, ""f6g5"": -414, ""f6d4"": -421, ""b7d5"": -438, ""f6f2"": -489, ""b7e4"": -520, ""b7f3"": -532, ""f6f3"": -532, ""f6f5"": -624, ""f6e5"": -635, ""f6h4"": -768}",a7a6,8
63012.30724637681,0.37681159420289856,0.7608695652173914,2,1,1,0.25,0,3,0,1.0,0.375,1,0,3,1,4,1,1,0,0,0,0,4,"['g4g7', 'g4g6', 'g4e6', 'g4h5', 'g4g5', 'g4f5', 'g4h4', 'g4f4', 'g4e4', 'g4d4', 'g4h3', 'g4g3', 'g4f3', 'g4e2', 'g4d1', 'c4e6', 'c4a6', 'c4d5', 'c4b5', 'c4d3', 'c4b3', 'c4e2', 'c4f1', 'a3b5', 'a3b1', 'g1h1', 'g1f1', 'e1e6', 'e1e5', 'e1e4', 'e1e3', 'e1e2', 'e1f1', 'e1d1', 'e1c1', 'e1b1', 'a1d1', 'a1c1', 'a1b1', 'b4b5', 'h2h3', 'g2g3', 'f2f3', 'c2c3', 'h2h4', 'f2f4']","{""c4e6"": -12, ""c4f1"": -69, ""g4g3"": -70, ""h2h4"": -101, ""a1d1"": -109, ""c2c3"": -118, ""h2h3"": -142, ""f2f3"": -152, ""a1b1"": -154, ""g4e2"": -162, ""g4h5"": -162, ""c4d3"": -174, ""a1c1"": -175, ""c4b3"": -184, ""b4b5"": -190, ""e1d1"": -220, ""c4e2"": -238, ""g1f1"": -240, ""g4d1"": -254, ""g1h1"": -264, ""c4d5"": -271, ""e1f1"": -316, ""g4h3"": -321, ""e1b1"": -333, ""f2f4"": -339, ""e1c1"": -347, ""g2g3"": -349, ""a3b5"": -364, ""a3b1"": -412, ""c4a6"": -599, ""e1e6"": -603, ""e1e3"": -604, ""g4f3"": -632, ""g4e4"": -643, ""c4b5"": -649, ""e1e4"": -650, ""g4d4"": -657, ""g4f5"": -668, ""g4h4"": -695, ""g4g6"": -703, ""e1e2"": -711, ""g4e6"": -736, ""e1e5"": -781, ""g4g5"": -786, ""g4f4"": -831, ""g4g7"": -832}",c4d3,8
68990.48625792812,0.36363636363636365,0.7272727272727273,2,1,2,0.5,0,1,0,1.0,0.3333333333333333,1,0,6,1,2,1,1,0,0,2,0,4,"['g8h8', 'f8e8', 'f8d8', 'f8c8', 'f8b8', 'a8e8', 'a8d8', 'a8c8', 'a8b8', 'a8a7', 'b7c8', 'b7c6', 'b7d5', 'b7e4', 'b7f3', 'b7g2', 'f6d8', 'f6e7', 'f6h6', 'f6g6', 'f6g5', 'f6f5', 'f6e5', 'f6h4', 'f6f4', 'f6d4', 'f6f3', 'f6c3', 'f6f2', 'f6b2', 'f6a1', 'e6d8', 'e6g5', 'e6c5', 'e6f4', 'e6d4', 'h7h6', 'g7g6', 'c7c6', 'b6b5', 'a6a5', 'h7h5', 'g7g5', 'c7c5']","{""e6f4"": 186, ""a6a5"": 146, ""b6b5"": 133, ""a8d8"": 129, ""a8e8"": 129, ""f8d8"": 98, ""f8e8"": 90, ""h7h6"": 88, ""g7g6"": 87, ""b7c6"": 71, ""a8b8"": 67, ""f6b2"": 67, ""g8h8"": 64, ""f6c3"": 61, ""a8c8"": 61, ""f8b8"": 55, ""g7g5"": 42, ""c7c5"": 41, ""f6h6"": 39, ""f8c8"": 34, ""e6g5"": 26, ""f6e7"": 25, ""e6d8"": 25, ""a8a7"": 21, ""e6d4"": 15, ""f6d8"": 15, ""f6f4"": 12, ""b7d5"": 0, ""h7h5"": -20, ""f6d4"": -21, ""f6g5"": -21, ""c7c6"": -146, ""b7g2"": -221, ""b7c8"": -259, ""f6a1"": -343, ""e6c5"": -461, ""b7e4"": -511, ""b7f3"": -514, ""f6f3"": -514, ""f6e5"": -527, ""f6g6"": -531, ""f6f2"": -613, ""f6f5"": -620, ""f6h4"": -793}",c7c5,8
50057.68078431373,0.38562091503267976,0.7450980392156863,2,1,1,0.25,0,3,0,1.0,0.375,1,0,2,2,4,1,1,0,0,0,0,3,"['g4g7', 'g4g6', 'g4e6', 'g4h5', 'g4g5', 'g4f5', 'g4h4', 'g4f4', 'g4e4', 'g4d4', 'g4c4', 'g4h3', 'g4g3', 'g4f3', 'g4e2', 'g4d1', 'd3h7', 'd3g6', 'd3a6', 'd3f5', 'd3b5', 'd3e4', 'd3c4', 'd3e2', 'd3f1', 'a3b5', 'a3c4', 'a3b1', 'g1h1', 'g1f1', 'e1e6', 'e1e5', 'e1e4', 'e1e3', 'e1e2', 'e1f1', 'e1d1', 'e1c1', 'e1b1', 'a1d1', 'a1c1', 'a1b1', 'b4c5', 'b4b5', 'h2h3', 'g2g3', 'f2f3', 'c2c3', 'h2h4', 'f2f4', 'c2c4']","{""g4f5"": -34, ""a3c4"": -61, ""b4c5"": -83, ""a1b1"": -96, ""d3e4"": -100, ""a1d1"": -114, ""g4g3"": -137, ""d3f1"": -141, ""b4b5"": -144, ""g4h5"": -170, ""g4h3"": -176, ""e1d1"": -178, ""a1c1"": -179, ""h2h3"": -191, ""d3f5"": -197, ""e1b1"": -207, ""f2f3"": -208, ""h2h4"": -210, ""d3e2"": -235, ""g4e2"": -239, ""c2c3"": -243, ""e1c1"": -247, ""g4d1"": -253, ""d3c4"": -255, ""e1f1"": -259, ""g1f1"": -267, ""g4c4"": -269, ""g1h1"": -279, ""f2f4"": -324, ""c2c4"": -330, ""a3b1"": -369, ""a3b5"": -405, ""d3h7"": -405, ""g2g3"": -430, ""g4e6"": -526, ""e1e3"": -548, ""d3a6"": -563, ""g4f3"": -564, ""g4d4"": -567, ""d3g6"": -572, ""e1e6"": -585, ""d3b5"": -639, ""g4e4"": -639, ""e1e5"": -661, ""g4g5"": -686, ""e1e2"": -705, ""g4g7"": -712, ""e1e4"": -727, ""g4f4"": -730, ""g4h4"": -756, ""g4g6"": -803}",b4c5,8
43004.84143763214,0.3787878787878788,0.6363636363636364,2,1,2,1.0,0,0,-1,1.0,0.34782608695652173,1,0,6,1,4,1,1,1,0,2,0,4,"['g8h8', 'f8e8', 'f8d8', 'f8c8', 'f8b8', 'a8e8', 'a8d8', 'a8c8', 'a8b8', 'a8a7', 'b7c8', 'b7c6', 'b7d5', 'b7e4', 'b7f3', 'b7g2', 'f6d8', 'f6e7', 'f6h6', 'f6g6', 'f6g5', 'f6f5', 'f6e5', 'f6h4', 'f6f4', 'f6d4', 'f6f3', 'f6c3', 'f6f2', 'f6b2', 'f6a1', 'e6d8', 'e6c7', 'e6g5', 'e6c5', 'e6f4', 'e6d4', 'b6c5', 'h7h6', 'g7g6', 'b6b5', 'a6a5', 'h7h5', 'g7g5']","{""e6f4"": 81, ""e6c5"": 72, ""b6b5"": 65, ""g7g6"": 43, ""a8d8"": 32, ""f6c3"": 4, ""b6c5"": 0, ""a8b8"": -2, ""a8e8"": -11, ""a8c8"": -13, ""h7h5"": -14, ""f8e8"": -28, ""h7h6"": -33, ""f6e7"": -35, ""f8d8"": -44, ""a6a5"": -50, ""g8h8"": -82, ""b7c6"": -91, ""b7d5"": -99, ""f8c8"": -101, ""f6h6"": -105, ""g7g5"": -140, ""f8b8"": -142, ""f6f4"": -153, ""b7g2"": -211, ""f6b2"": -222, ""e6d4"": -231, ""e6c7"": -234, ""e6g5"": -278, ""e6d8"": -281, ""f6d8"": -285, ""a8a7"": -301, ""f6a1"": -311, ""b7c8"": -317, ""b7f3"": -360, ""f6g5"": -361, ""f6d4"": -374, ""f6f2"": -382, ""b7e4"": -468, ""f6g6"": -508, ""f6f3"": -533, ""f6e5"": -566, ""f6h4"": -675, ""f6f5"": -732}",e6c5,8
55756.69494949495,0.36363636363636365,0.6,2,1,1,0.3333333333333333,0,2,-1,1.0,0.3181818181818182,1,0,2,2,1,1,1,0,0,0,0,3,"['g4c8', 'g4g7', 'g4d7', 'g4g6', 'g4e6', 'g4h5', 'g4g5', 'g4f5', 'g4h4', 'g4f4', 'g4e4', 'g4d4', 'g4c4', 'g4b4', 'g4a4', 'g4h3', 'g4g3', 'g4f3', 'g4e2', 'g4d1', 'd3h7', 'd3g6', 'd3a6', 'd3f5', 'd3b5', 'd3e4', 'd3c4', 'd3e2', 'd3f1', 'a3b5', 'a3c4', 'a3b1', 'g1h1', 'g1f1', 'e1e8', 'e1e7', 'e1e6', 'e1e5', 'e1e4', 'e1e3', 'e1e2', 'e1f1', 'e1d1', 'e1c1', 'e1b1', 'a1d1', 'a1c1', 'a1b1', 'h2h3', 'g2g3', 'f2f3', 'c2c3', 'h2h4', 'f2f4', 'c2c4']","{""a3c4"": -93, ""g4f5"": -111, ""h2h3"": -132, ""g4b4"": -137, ""a1d1"": -139, ""a1b1"": -139, ""g4h3"": -154, ""h2h4"": -154, ""a1c1"": -155, ""e1d1"": -161, ""e1c1"": -162, ""g4e2"": -168, ""g4g3"": -170, ""d3f1"": -186, ""e1b1"": -186, ""g4h5"": -186, ""d3e2"": -188, ""g1f1"": -208, ""f2f3"": -209, ""e1f1"": -214, ""g4c4"": -223, ""g4d1"": -223, ""g2g3"": -244, ""d3h7"": -262, ""d3f5"": -265, ""f2f4"": -271, ""d3c4"": -331, ""c2c4"": -377, ""e1e2"": -400, ""d3b5"": -408, ""g4a4"": -423, ""g1h1"": -437, ""g4d7"": -477, ""e1e7"": -493, ""a3b5"": -494, ""a3b1"": -499, ""g4f4"": -559, ""g4g5"": -562, ""d3a6"": -573, ""e1e3"": -582, ""g4f3"": -595, ""d3g6"": -616, ""c2c3"": -623, ""d3e4"": -650, ""g4h4"": -658, ""g4g6"": -680, ""g4d4"": -688, ""g4c8"": -690, ""e1e8"": -739, ""e1e4"": -748, ""g4e6"": -760, ""g4e4"": -778, ""e1e5"": -812, ""g4g7"": -816, ""e1e6"": -856}",d3f1,8
69255.18260869566,0.36231884057971014,0.3695652173913043,1,1,1,1.0,0,0,-1,1.0,0.3181818181818182,1,0,5,1,2,1,1,0,0,2,0,4,"['g8h8', 'f8e8', 'f8d8', 'f8c8', 'f8b8', 'a8e8', 'a8d8', 'a8c8', 'a8b8', 'a8a7', 'b7c8', 'b7c6', 'b7d5', 'b7e4', 'b7f3', 'b7g2', 'f6d8', 'f6e7', 'f6h6', 'f6g6', 'f6e6', 'f6d6', 'f6c6', 'f6g5', 'f6f5', 'f6e5', 'f6h4', 'f6f4', 'f6d4', 'f6f3', 'f6c3', 'f6f2', 'f6b2', 'f6a1', 'c5d7', 'c5e6', 'c5e4', 'c5a4', 'c5d3', 'c5b3', 'h7h6', 'g7g6', 'b6b5', 'a6a5', 'h7h5', 'g7g5']","{""c5e4"": 140, ""a8c8"": 99, ""b6b5"": 82, ""f8d8"": 66, ""h7h5"": 66, ""a8d8"": 62, ""a8e8"": 53, ""g7g6"": 47, ""h7h6"": 46, ""f8e8"": 45, ""a8b8"": 38, ""f6c6"": 31, ""b7d5"": 28, ""f8c8"": 19, ""f8b8"": 10, ""a6a5"": 3, ""f6c3"": -4, ""b7c8"": -6, ""f6g6"": -7, ""b7e4"": -14, ""g7g5"": -16, ""g8h8"": -19, ""f6h6"": -25, ""a8a7"": -37, ""c5e6"": -42, ""f6d8"": -44, ""f6b2"": -54, ""f6d6"": -54, ""b7c6"": -63, ""f6a1"": -350, ""b7g2"": -360, ""f6e6"": -394, ""c5a4"": -413, ""b7f3"": -429, ""f6f2"": -432, ""f6f5"": -462, ""f6g5"": -480, ""c5d7"": -511, ""f6d4"": -512, ""c5d3"": -525, ""c5b3"": -525, ""f6f3"": -559, ""f6e5"": -599, ""f6e7"": -614, ""f6f4"": -667, ""f6h4"": -708}",f8e8,8
59090.27806122449,0.3673469387755102,0.6122448979591837,2,1,2,0.3333333333333333,0,2,-1,1.0,0.2727272727272727,1,0,2,2,1,1,1,0,0,0,0,3,"['g4c8', 'g4g7', 'g4d7', 'g4g6', 'g4e6', 'g4h5', 'g4g5', 'g4f5', 'g4h4', 'g4f4', 'g4e4', 'g4d4', 'g4c4', 'g4b4', 'g4a4', 'g4h3', 'g4g3', 'g4f3', 'g4e2', 'g4d1', 'a3b5', 'a3c4', 'a3b1', 'g1h1', 'f1a6', 'f1b5', 'f1c4', 'f1d3', 'f1e2', 'e1e8', 'e1e7', 'e1e6', 'e1e5', 'e1e4', 'e1e3', 'e1e2', 'e1d1', 'e1c1', 'e1b1', 'a1d1', 'a1c1', 'a1b1', 'h2h3', 'g2g3', 'f2f3', 'c2c3', 'h2h4', 'f2f4', 'c2c4']","{""g4b4"": -82, ""a3c4"": -117, ""g4h3"": -130, ""g4g3"": -130, ""a1d1"": -131, ""e1e8"": -139, ""a1b1"": -147, ""a1c1"": -148, ""h2h3"": -154, ""c2c4"": -154, ""f2f3"": -165, ""g4d1"": -167, ""g4h5"": -174, ""h2h4"": -184, ""f1d3"": -200, ""c2c3"": -203, ""f1e2"": -226, ""f1c4"": -240, ""e1b1"": -246, ""e1d1"": -255, ""e1c1"": -256, ""g4c4"": -265, ""g2g3"": -267, ""f2f4"": -285, ""g4e2"": -330, ""g4d7"": -344, ""g1h1"": -426, ""e1e3"": -495, ""f1a6"": -540, ""a3b5"": -563, ""g4d4"": -566, ""f1b5"": -583, ""g4f4"": -585, ""e1e5"": -599, ""g4f3"": -607, ""g4a4"": -624, ""e1e2"": -633, ""g4g7"": -638, ""e1e7"": -646, ""g4f5"": -648, ""g4g5"": -649, ""g4c8"": -681, ""e1e6"": -730, ""a3b1"": -744, ""g4h4"": -746, ""g4g6"": -752, ""e1e4"": -788, ""g4e6"": -789, ""g4e4"": -879}",e1e8,8
0.0,0.6666666666666666,0.0,2,1,0,1.0,0,0,-1,0.025,0.23809523809523808,0,0,3,0,1,1,1,4,0,2,0,4,['a8e8'],"{""a8e8"": 74}",a8e8,8
